#race_year,race_id,race_country,finishing_position,car_number,driver_name,team,laps,time_in_milliseconds_measured_or_inferred,grid_starting_position
2008,791,Turkey,12,23,Heikki Kovalainen,McLaren-Mercedes,57,5295890,2
2008,791,Turkey,13,12,Timo Glock,Toyota,57,5297580,15
2008,791,Turkey,14,17,Rubens Barrichello,Honda,57,5298425,12
2008,791,Turkey,15,6,Nelsinho Piquet,Renault,57,5298847,17
2008,791,Turkey,16,20,Adrian Sutil,Force India-Ferrari,57,5299058,19
2008,791,Turkey,17,15,Sebastian Vettel,STR-Ferrari,57,5299164,14
2008,792,Monaco,1,22,Lewis Hamilton,McLaren-Mercedes,76,7242742,3
2008,792,Monaco,2,4,Robert Kubica,BMW Sauber,76,7245742,5
2008,792,Monaco,3,2,Felipe Massa,Ferrari,76,7247542,1
2008,792,Monaco,4,10,Mark Webber,Red Bull-Renault,76,7261942,9
2008,792,Monaco,5,15,Sebastian Vettel,STR-Ferrari,76,7267342,19
2008,792,Monaco,6,17,Rubens Barrichello,Honda,76,7271142,14
2008,792,Monaco,7,8,Kazuki Nakajima,Williams-Toyota,76,7272842,13
2008,792,Monaco,8,23,Heikki Kovalainen,McLaren-Mercedes,76,7275842,4
2008,792,Monaco,10,5,Fernando Alonso,Renault,75,7306942,7
2008,792,Monaco,11,16,Jenson Button,Honda,75,7322492,11
2008,792,Monaco,12,12,Timo Glock,Toyota,75,7330267,10
2008,792,Monaco,13,11,Jarno Trulli,Toyota,75,7334154,8
2008,792,Monaco,14,3,Nick Heidfeld,BMW Sauber,72,7479046,12
2008,793,Canada,1,4,Robert Kubica,BMW Sauber,70,5784447,2
2008,793,Canada,2,3,Nick Heidfeld,BMW Sauber,70,5800847,8
2008,793,Canada,3,9,David Coulthard,Red Bull-Renault,70,5807747,13
2008,793,Canada,4,12,Timo Glock,Toyota,70,5827047,11
2008,793,Canada,5,2,Felipe Massa,Ferrari,70,5828347,6
2008,793,Canada,6,11,Jarno Trulli,Toyota,70,5832147,14
2008,793,Canada,7,17,Rubens Barrichello,Honda,70,5837947,9
2008,793,Canada,8,15,Sebastian Vettel,STR-Ferrari,70,5838547,19
2008,793,Canada,9,23,Heikki Kovalainen,McLaren-Mercedes,70,5838847,7
2008,793,Canada,10,7,Nico Rosberg,Williams-Toyota,70,5842147,5
2008,793,Canada,11,16,Jenson Button,Honda,70,5851947,20
2008,793,Canada,12,10,Mark Webber,Red Bull-Renault,70,5855647,10
2008,793,Canada,13,14,Sebastien Bourdais,STR-Ferrari,69,5861364,18
2008,794,France,1,2,Felipe Massa,Ferrari,70,5510245,2
2008,794,France,3,11,Jarno Trulli,Toyota,70,5538445,4
2008,794,France,4,23,Heikki Kovalainen,McLaren-Mercedes,70,5539145,10
2008,794,France,5,4,Robert Kubica,BMW Sauber,70,5540745,5
2008,794,France,6,10,Mark Webber,Red Bull-Renault,70,5550545,6
2008,794,France,7,6,Nelsinho Piquet,Renault,70,5551245,9
2008,794,France,8,5,Fernando Alonso,Renault,70,5553545,3
2008,794,France,9,9,David Coulthard,Red Bull-Renault,70,5561245,7
2008,794,France,10,22,Lewis Hamilton,McLaren-Mercedes,70,5564745,13
2008,794,France,11,12,Timo Glock,Toyota,70,5567945,8
2008,794,France,12,15,Sebastian Vettel,STR-Ferrari,70,5568245,12
2008,794,France,13,3,Nick Heidfeld,BMW Sauber,70,5572245,11
2008,794,France,14,17,Rubens Barrichello,Honda,69,5580604,20
2008,794,France,15,8,Kazuki Nakajima,Williams-Toyota,69,5584783,15
2008,794,France,16,7,Nico Rosberg,Williams-Toyota,69,5586873,19
2008,794,France,17,14,Sebastien Bourdais,STR-Ferrari,69,5587918,14
2008,794,France,18,21,Giancarlo Fisichella,Force India-Ferrari,69,5588440,17
2008,794,France,19,20,Adrian Sutil,Force India-Ferrari,69,5588701,18
2008,795,Great Britain,1,22,Lewis Hamilton,McLaren-Mercedes,60,5949440,4
2008,795,Great Britain,2,3,Nick Heidfeld,BMW Sauber,60,6017940,5
2008,795,Great Britain,3,17,Rubens Barrichello,Honda,60,6031640,16
2008,795,Great Britain,5,23,Heikki Kovalainen,McLaren-Mercedes,59,6040119,1
2008,795,Great Britain,6,5,Fernando Alonso,Renault,59,6044358,6
2008,795,Great Britain,7,11,Jarno Trulli,Toyota,59,6046478,14
2008,795,Great Britain,8,8,Kazuki Nakajima,Williams-Toyota,59,6047538,15
2008,795,Great Britain,9,7,Nico Rosberg,Williams-Toyota,59,6048068,20
2008,795,Great Britain,10,10,Mark Webber,Red Bull-Renault,59,6048333,2
2008,795,Great Britain,11,14,Sebastien Bourdais,STR-Ferrari,59,6048465,13
2008,795,Great Britain,12,12,Timo Glock,Toyota,59,6048531,12
2008,795,Great Britain,13,2,Felipe Massa,Ferrari,58,6098143,9
2008,796,Germany,1,22,Lewis Hamilton,McLaren-Mercedes,67,5480874,1
2008,796,Germany,2,6,Nelsinho Piquet,Renault,67,5486374,17
2008,796,Germany,3,2,Felipe Massa,Ferrari,67,5490174,2
2008,796,Germany,4,3,Nick Heidfeld,BMW Sauber,67,5490674,12
2008,796,Germany,5,23,Heikki Kovalainen,McLaren-Mercedes,67,5493274,3
2008,796,Germany,7,4,Robert Kubica,BMW Sauber,67,5503474,7
2008,796,Germany,8,15,Sebastian Vettel,STR-Ferrari,67,5514074,9
2008,796,Germany,9,11,Jarno Trulli,Toyota,67,5517974,4
2008,796,Germany,10,7,Nico Rosberg,Williams-Toyota,67,5518474,13
2008,796,Germany,11,5,Fernando Alonso,Renault,67,5519474,5
2008,796,Germany,12,14,Sebastien Bourdais,STR-Ferrari,67,5519974,15
2008,796,Germany,13,9,David Coulthard,Red Bull-Renault,67,5535774,10
2008,796,Germany,14,8,Kazuki Nakajima,Williams-Toyota,67,5540874,16
2008,796,Germany,15,20,Adrian Sutil,Force India-Ferrari,67,5550274,19
2008,796,Germany,16,21,Giancarlo Fisichella,Force India-Ferrari,67,5564874,20
2008,796,Germany,17,16,Jenson Button,Honda,66,5563776,14
2008,797,Hungary,1,23,Heikki Kovalainen,McLaren-Mercedes,70,5847067,2
2008,797,Hungary,2,12,Timo Glock,Toyota,70,5858067,5
2008,797,Hungary,4,5,Fernando Alonso,Renault,70,5868667,7
2008,797,Hungary,5,22,Lewis Hamilton,McLaren-Mercedes,70,5870067,1
2008,797,Hungary,6,6,Nelsinho Piquet,Renault,70,5879267,10
2008,797,Hungary,7,11,Jarno Trulli,Toyota,70,5883467,9
2008,797,Hungary,8,4,Robert Kubica,BMW Sauber,70,5895367,4
2008,797,Hungary,9,10,Mark Webber,Red Bull-Renault,70,5905867,8
2008,797,Hungary,10,3,Nick Heidfeld,BMW Sauber,70,5914767,15
2008,797,Hungary,11,9,David Coulthard,Red Bull-Renault,70,5917467,13
2008,797,Hungary,12,16,Jenson Button,Honda,69,5924032,12
2008,797,Hungary,13,8,Kazuki Nakajima,Williams-Toyota,69,5927314,16
2008,797,Hungary,14,7,Nico Rosberg,Williams-Toyota,69,5928955,14
2008,797,Hungary,15,21,Giancarlo Fisichella,Force India-Ferrari,69,5929776,18
2008,797,Hungary,16,17,Rubens Barrichello,Honda,68,5971951,17
2008,797,Hungary,18,14,Sebastien Bourdais,STR-Ferrari,67,6034803,19
2008,798,Europe,1,2,Felipe Massa,Ferrari,57,5732339,1
2008,798,Europe,2,22,Lewis Hamilton,McLaren-Mercedes,57,5737939,2
2008,798,Europe,3,4,Robert Kubica,BMW Sauber,57,5769639,3
2008,798,Europe,4,23,Heikki Kovalainen,McLaren-Mercedes,57,5772039,5
2008,798,Europe,5,11,Jarno Trulli,Toyota,57,5782939,7
2008,798,Europe,6,15,Sebastian Vettel,STR-Ferrari,57,5784939,6
2008,798,Europe,7,12,Timo Glock,Toyota,57,5800239,13
2008,798,Europe,8,7,Nico Rosberg,Williams-Toyota,57,5803739,9
2008,798,Europe,9,3,Nick Heidfeld,BMW Sauber,57,5814439,8
2008,798,Europe,10,14,Sebastien Bourdais,STR-Ferrari,57,5822039,10
2008,798,Europe,11,6,Nelsinho Piquet,Renault,57,5825039,15
2008,798,Europe,12,10,Mark Webber,Red Bull-Renault,56,5828973,14
2008,798,Europe,13,16,Jenson Button,Honda,56,5830940,16
2008,798,Europe,14,21,Giancarlo Fisichella,Force India-Ferrari,56,5831923,18
2008,798,Europe,15,8,Kazuki Nakajima,Williams-Toyota,56,5832415,11
2008,798,Europe,16,17,Rubens Barrichello,Honda,56,5832661,19
2008,798,Europe,17,9,David Coulthard,Red Bull-Renault,56,5832784,17
2008,799,Belgium,1,2,Felipe Massa,Ferrari,44,4979394,2
2008,799,Belgium,2,3,Nick Heidfeld,BMW Sauber,44,4988694,5
2008,799,Belgium,3,22,Lewis Hamilton,McLaren-Mercedes,44,4989894,1
2008,799,Belgium,4,5,Fernando Alonso,Renault,44,4993794,6
2008,799,Belgium,5,15,Sebastian Vettel,STR-Ferrari,44,4993894,10
2008,799,Belgium,6,4,Robert Kubica,BMW Sauber,44,4994394,8
2008,799,Belgium,7,14,Sebastien Bourdais,STR-Ferrari,44,4996094,9
2008,799,Belgium,8,10,Mark Webber,Red Bull-Renault,44,5022094,7
2008,799,Belgium,9,12,Timo Glock,Toyota,44,5046394,13
2008,799,Belgium,11,9,David Coulthard,Red Bull-Renault,43,5069478,14
2008,799,Belgium,12,7,Nico Rosberg,Williams-Toyota,43,5081020,15
2008,799,Belgium,13,20,Adrian Sutil,Force India-Ferrari,43,5086791,18
2008,799,Belgium,14,8,Kazuki Nakajima,Williams-Toyota,43,5089677,19
2008,799,Belgium,15,16,Jenson Button,Honda,43,5091120,17
2008,799,Belgium,16,11,Jarno Trulli,Toyota,43,5091841,11
2008,799,Belgium,17,21,Giancarlo Fisichella,Force India-Ferrari,43,5092202,20
2008,800,Italy,1,15,Sebastian Vettel,STR-Ferrari,53,5207494,1
2008,800,Italy,2,23,Heikki Kovalainen,McLaren-Mercedes,53,5219994,2
2008,800,Italy,3,4,Robert Kubica,BMW Sauber,53,5227894,11
2008,800,Italy,4,5,Fernando Alonso,Renault,53,5231394,8
2008,800,Italy,5,3,Nick Heidfeld,BMW Sauber,53,5235194,10
2008,800,Italy,6,2,Felipe Massa,Ferrari,53,5236294,6
2008,800,Italy,7,22,Lewis Hamilton,McLaren-Mercedes,53,5237394,15
2008,800,Italy,8,10,Mark Webber,Red Bull-Renault,53,5239494,3
2008,800,Italy,10,6,Nelsinho Piquet,Renault,53,5261894,17
2008,800,Italy,11,12,Timo Glock,Toyota,53,5266294,9
2008,800,Italy,12,8,Kazuki Nakajima,Williams-Toyota,53,5269494,20
2008,800,Italy,13,11,Jarno Trulli,Toyota,53,5273394,7
2008,800,Italy,14,7,Nico Rosberg,Williams-Toyota,53,5276094,5
2008,800,Italy,15,16,Jenson Button,Honda,53,5280794,19
2008,800,Italy,16,9,David Coulthard,Red Bull-Renault,52,5293271,13
2008,800,Italy,17,17,Rubens Barrichello,Honda,52,5299510,16
2008,800,Italy,18,14,Sebastien Bourdais,STR-Ferrari,52,5302629,4
2008,800,Italy,19,20,Adrian Sutil,Force India-Ferrari,51,5353316,18
2008,801,Singapore,1,5,Fernando Alonso,Renault,61,7036304,15
2008,801,Singapore,2,7,Nico Rosberg,Williams-Toyota,61,7039204,8
2008,801,Singapore,3,22,Lewis Hamilton,McLaren-Mercedes,61,7042204,2
2008,801,Singapore,4,12,Timo Glock,Toyota,61,7044404,7
2008,801,Singapore,5,15,Sebastian Vettel,STR-Ferrari,61,7046504,6
2008,801,Singapore,6,3,Nick Heidfeld,BMW Sauber,61,7047404,9
2008,801,Singapore,7,9,David Coulthard,Red Bull-Renault,61,7052604,14
2008,801,Singapore,8,8,Kazuki Nakajima,Williams-Toyota,61,7054704,10
2008,801,Singapore,9,16,Jenson Button,Honda,61,7056104,12
2008,801,Singapore,10,23,Heikki Kovalainen,McLaren-Mercedes,61,7063204,5
2008,801,Singapore,11,4,Robert Kubica,BMW Sauber,61,7064204,4
2008,801,Singapore,12,14,Sebastien Bourdais,STR-Ferrari,61,7065704,17
2008,801,Singapore,13,2,Felipe Massa,Ferrari,61,7071404,1
2008,801,Singapore,14,21,Giancarlo Fisichella,Force India-Ferrari,61,7079804,20
2008,802,Japan,1,5,Fernando Alonso,Renault,67,5421892,4
2008,802,Japan,2,4,Robert Kubica,BMW Sauber,67,5427092,6
2008,802,Japan,4,6,Nelsinho Piquet,Renault,67,5442392,12
2008,802,Japan,5,11,Jarno Trulli,Toyota,67,5445592,7
2008,802,Japan,6,15,Sebastian Vettel,STR-Ferrari,67,5461092,9
2008,802,Japan,7,2,Felipe Massa,Ferrari,67,5467992,5
2008,802,Japan,8,10,Mark Webber,Red Bull-Renault,67,5472692,13
2008,802,Japan,9,3,Nick Heidfeld,BMW Sauber,67,5475992,16
2008,802,Japan,10,14,Sebastien Bourdais,STR-Ferrari,67,5480892,10
2008,802,Japan,11,7,Nico Rosberg,Williams-Toyota,67,5483892,15
2008,802,Japan,12,22,Lewis Hamilton,McLaren-Mercedes,67,5500792,1
2008,802,Japan,13,17,Rubens Barrichello,Honda,66,5501804,17
2008,802,Japan,14,16,Jenson Button,Honda,66,5502310,18
2008,802,Japan,15,8,Kazuki Nakajima,Williams-Toyota,66,5502563,14
2008,803,China,1,22,Lewis Hamilton,McLaren-Mercedes,56,5517403,1
2008,803,China,2,2,Felipe Massa,Ferrari,56,5532303,3
2008,803,China,4,5,Fernando Alonso,Renault,56,5535703,4
2008,803,China,5,3,Nick Heidfeld,BMW Sauber,56,5546303,9
2008,803,China,6,4,Robert Kubica,BMW Sauber,56,5550603,11
2008,803,China,7,12,Timo Glock,Toyota,56,5559103,12
2008,803,China,8,6,Nelsinho Piquet,Renault,56,5574003,10
2008,803,China,9,15,Sebastian Vettel,STR-Ferrari,56,5581703,6
2008,803,China,10,9,David Coulthard,Red Bull-Renault,56,5592203,15
2008,803,China,11,17,Rubens Barrichello,Honda,56,5602403,13
2008,803,China,12,8,Kazuki Nakajima,Williams-Toyota,56,5608203,17
2008,803,China,13,14,Sebastien Bourdais,STR-Ferrari,56,5608803,8
2008,803,China,14,10,Mark Webber,Red Bull-Renault,56,5609803,16
2008,803,China,15,7,Nico Rosberg,Williams-Toyota,55,5612866,14
2008,803,China,16,16,Jenson Button,Honda,55,5614397,18
2008,803,China,17,21,Giancarlo Fisichella,Force India-Ferrari,55,5615163,20
2008,804,Brazil,1,2,Felipe Massa,Ferrari,71,5651435,1
2008,804,Brazil,2,5,Fernando Alonso,Renault,71,5664635,6
2008,804,Brazil,4,15,Sebastian Vettel,STR-Ferrari,71,5689435,7
2008,804,Brazil,5,22,Lewis Hamilton,McLaren-Mercedes,71,5690335,4
2008,804,Brazil,6,12,Timo Glock,Toyota,71,5695735,10
2008,804,Brazil,7,23,Heikki Kovalainen,McLaren-Mercedes,71,5706435,5
2008,804,Brazil,8,11,Jarno Trulli,Toyota,71,5719835,2
2008,804,Brazil,9,10,Mark Webber,Red Bull-Renault,71,5731035,12
2008,804,Brazil,10,3,Nick Heidfeld,BMW Sauber,70,5731034,8
2008,804,Brazil,11,4,Robert Kubica,BMW Sauber,70,5731033,13
2008,804,Brazil,12,7,Nico Rosberg,Williams-Toyota,70,5731033,18
2008,804,Brazil,13,16,Jenson Button,Honda,70,5731033,17
2008,804,Brazil,14,14,Sebastien Bourdais,STR-Ferrari,70,5731033,9
2008,804,Brazil,15,17,Rubens Barrichello,Honda,70,5731033,15
2008,804,Brazil,16,20,Adrian Sutil,Force India-Ferrari,69,5770832,20
2008,804,Brazil,17,8,Kazuki Nakajima,Williams-Toyota,69,5790731,16
2008,804,Brazil,18,21,Giancarlo Fisichella,Force India-Ferrari,69,5800681,19
2007,771,Malaysia,1,1,Fernando Alonso,McLaren-Mercedes,56,5534930,2
2007,771,Malaysia,2,2,Lewis Hamilton,McLaren-Mercedes,56,5552430,4
2007,771,Malaysia,4,9,Nick Heidfeld,BMW,56,5568630,5
2007,771,Malaysia,5,5,Felipe Massa,Ferrari,56,5571630,1
2007,771,Malaysia,6,3,Giancarlo Fisichella,Renault,56,5600530,12
2007,771,Malaysia,7,12,Jarno Trulli,Toyota,56,5605030,8
2007,771,Malaysia,8,4,Heikki Kovalainen,Renault,56,5606930,11
2007,771,Malaysia,9,17,Alexander Wurz,Williams-Toyota,56,5624830,19
2007,771,Malaysia,10,15,Mark Webber,Red Bull-Renault,56,5628430,10
2007,771,Malaysia,11,8,Rubens Barrichello,Honda,55,5631099,22
2007,771,Malaysia,12,7,Jenson Button,Honda,55,5632434,15
2007,771,Malaysia,13,22,Takuma Sato,Super Aguri-Honda,55,5633101,14
2007,771,Malaysia,14,19,Scott Speed,STR-Ferrari,55,5633435,17
2007,771,Malaysia,15,11,Ralf Schumacher,Toyota,55,5633602,9
2007,771,Malaysia,16,23,Anthony Davidson,Super Aguri-Honda,55,5633685,18
2007,771,Malaysia,17,18,Vitantonio Liuzzi,STR-Ferrari,55,5633727,16
2007,771,Malaysia,18,10,Robert Kubica,BMW,55,5633748,7
2007,772,Bahrain,1,5,Felipe Massa,Ferrari,57,5607515,1
2007,772,Bahrain,2,2,Lewis Hamilton,McLaren-Mercedes,57,5609815,2
2007,772,Bahrain,4,9,Nick Heidfeld,BMW,57,5621315,5
2007,772,Bahrain,5,1,Fernando Alonso,McLaren-Mercedes,57,5621915,4
2007,772,Bahrain,6,10,Robert Kubica,BMW,57,5653015,6
2007,772,Bahrain,7,12,Jarno Trulli,Toyota,57,5688815,9
2007,772,Bahrain,8,3,Giancarlo Fisichella,Renault,57,5689215,7
2007,772,Bahrain,9,4,Heikki Kovalainen,Renault,57,5696915,12
2007,772,Bahrain,10,16,Nico Rosberg,Williams-Toyota,57,5697415,10
2007,772,Bahrain,11,17,Alexander Wurz,Williams-Toyota,56,5701654,11
2007,772,Bahrain,12,11,Ralf Schumacher,Toyota,56,5703773,14
2007,772,Bahrain,13,8,Rubens Barrichello,Honda,56,5704833,15
2007,772,Bahrain,14,21,Christijan Albers,Spyker-Ferrari,55,5754551,22
2007,772,Bahrain,15,20,Adrian Sutil,Spyker-Ferrari,53,5877788,20
2007,773,Spain,1,5,Felipe Massa,Ferrari,65,5496230,1
2007,773,Spain,2,2,Lewis Hamilton,McLaren-Mercedes,65,5502930,4
2007,773,Spain,3,1,Fernando Alonso,McLaren-Mercedes,65,5513630,2
2007,773,Spain,4,10,Robert Kubica,BMW,65,5527830,5
2007,773,Spain,5,14,David Coulthard,Red Bull-Renault,65,5554530,9
2007,773,Spain,6,16,Nico Rosberg,Williams-Toyota,65,5555730,11
2007,773,Spain,7,4,Heikki Kovalainen,Renault,65,5558330,8
2007,773,Spain,8,22,Takuma Sato,Super Aguri-Honda,64,5569559,13
2007,773,Spain,9,3,Giancarlo Fisichella,Renault,64,5575173,10
2007,773,Spain,10,8,Rubens Barrichello,Honda,64,5577980,12
2007,773,Spain,11,23,Anthony Davidson,Super Aguri-Honda,64,5579384,15
2007,773,Spain,12,7,Jenson Button,Honda,64,5580086,14
2007,773,Spain,13,20,Adrian Sutil,Spyker-Ferrari,63,5622715,20
2007,773,Spain,14,21,Christijan Albers,Spyker-Ferrari,63,5644030,21
2007,774,Monaco,1,1,Fernando Alonso,McLaren-Mercedes,78,6029329,1
2007,774,Monaco,2,2,Lewis Hamilton,McLaren-Mercedes,78,6033329,2
2007,774,Monaco,3,5,Felipe Massa,Ferrari,78,6098429,3
2007,774,Monaco,4,3,Giancarlo Fisichella,Renault,77,6102529,4
2007,774,Monaco,5,10,Robert Kubica,BMW,77,6104579,8
2007,774,Monaco,6,9,Nick Heidfeld,BMW,77,6105604,7
2007,774,Monaco,7,17,Alexander Wurz,Williams-Toyota,77,6106116,11
2007,774,Monaco,9,19,Scott Speed,STR-Ferrari,77,6106372,18
2007,774,Monaco,10,8,Rubens Barrichello,Honda,77,6106500,9
2007,774,Monaco,11,7,Jenson Button,Honda,77,6106564,10
2007,774,Monaco,12,16,Nico Rosberg,Williams-Toyota,77,6106596,5
2007,774,Monaco,13,4,Heikki Kovalainen,Renault,76,6145262,15
2007,774,Monaco,14,14,David Coulthard,Red Bull-Renault,76,6164595,13
2007,774,Monaco,15,12,Jarno Trulli,Toyota,76,6174261,14
2007,774,Monaco,16,11,Ralf Schumacher,Toyota,76,6179094,20
2007,774,Monaco,17,22,Takuma Sato,Super Aguri-Honda,76,6181511,21
2007,774,Monaco,18,23,Anthony Davidson,Super Aguri-Honda,76,6182719,17
2007,775,Canada,1,2,Lewis Hamilton,McLaren-Mercedes,70,6251292,1
2007,775,Canada,2,9,Nick Heidfeld,BMW,70,6255592,3
2007,775,Canada,3,17,Alexander Wurz,Williams-Toyota,70,6256592,19
2007,775,Canada,4,4,Heikki Kovalainen,Renault,70,6257992,22
2007,775,Canada,6,22,Takuma Sato,Super Aguri-Honda,70,6267892,11
2007,775,Canada,7,1,Fernando Alonso,McLaren-Mercedes,70,6273192,2
2007,775,Canada,8,11,Ralf Schumacher,Toyota,70,6274092,18
2007,775,Canada,9,15,Mark Webber,Red Bull-Renault,70,6274192,6
2007,775,Canada,10,16,Nico Rosberg,Williams-Toyota,70,6275192,7
2007,775,Canada,11,23,Anthony Davidson,Super Aguri-Honda,70,6275592,17
2007,775,Canada,12,8,Rubens Barrichello,Honda,70,6281692,13
2007,776,United States,1,2,Lewis Hamilton,McLaren-Mercedes,73,5469965,1
2007,776,United States,2,1,Fernando Alonso,McLaren-Mercedes,73,5471465,2
2007,776,United States,3,5,Felipe Massa,Ferrari,73,5482765,3
2007,776,United States,5,4,Heikki Kovalainen,Renault,73,5511365,6
2007,776,United States,6,12,Jarno Trulli,Toyota,73,5536665,8
2007,776,United States,7,15,Mark Webber,Red Bull-Renault,73,5537265,9
2007,776,United States,8,10,Sebastian Vettel,BMW,73,5537665,7
2007,776,United States,9,3,Giancarlo Fisichella,Renault,72,5541281,10
2007,776,United States,10,17,Alexander Wurz,Williams-Toyota,72,5543089,17
2007,776,United States,11,23,Anthony Davidson,Super Aguri-Honda,72,5543993,16
2007,776,United States,12,7,Jenson Button,Honda,72,5544445,13
2007,776,United States,13,19,Scott Speed,STR-Ferrari,71,5582136,20
2007,776,United States,14,20,Adrian Sutil,Spyker-Ferrari,71,5600982,21
2007,776,United States,15,21,Christijan Albers,Spyker-Ferrari,70,5647870,22
2007,779,Europe,1,1,Fernando Alonso,McLaren-Mercedes,60,7586358,2
2007,779,Europe,2,5,Felipe Massa,Ferrari,60,7594458,3
2007,779,Europe,3,15,Mark Webber,Red Bull-Renault,60,7651958,6
2007,779,Europe,4,17,Alexander Wurz,Williams-Toyota,60,7652258,12
2007,779,Europe,5,14,David Coulthard,Red Bull-Renault,60,7659958,20
2007,779,Europe,6,9,Nick Heidfeld,BMW,60,7666558,4
2007,779,Europe,7,10,Robert Kubica,BMW,60,7668758,5
2007,779,Europe,8,4,Heikki Kovalainen,Renault,59,7690778,7
2007,779,Europe,9,2,Lewis Hamilton,McLaren-Mercedes,59,7701788,10
2007,779,Europe,10,3,Giancarlo Fisichella,Renault,59,7707293,13
2007,779,Europe,11,8,Rubens Barrichello,Honda,59,7710045,14
2007,779,Europe,12,23,Anthony Davidson,Super Aguri-Honda,59,7711421,15
2007,779,Europe,13,12,Jarno Trulli,Toyota,59,7712109,8
2007,780,Hungary,1,2,Lewis Hamilton,McLaren-Mercedes,70,5752991,1
2007,780,Hungary,3,9,Nick Heidfeld,BMW,70,5796091,2
2007,780,Hungary,4,1,Fernando Alonso,McLaren-Mercedes,70,5797791,6
2007,780,Hungary,5,10,Robert Kubica,BMW,70,5800591,7
2007,780,Hungary,6,11,Ralf Schumacher,Toyota,70,5803591,5
2007,780,Hungary,7,16,Nico Rosberg,Williams-Toyota,70,5812091,4
2007,780,Hungary,8,4,Heikki Kovalainen,Renault,70,5821091,11
2007,780,Hungary,9,15,Mark Webber,Red Bull-Renault,70,5829291,9
2007,780,Hungary,10,12,Jarno Trulli,Toyota,69,5832234,8
2007,780,Hungary,11,14,David Coulthard,Red Bull-Renault,69,5833705,10
2007,780,Hungary,12,3,Giancarlo Fisichella,Renault,69,5834441,13
2007,780,Hungary,13,5,Felipe Massa,Ferrari,69,5834809,14
2007,780,Hungary,14,17,Alexander Wurz,Williams-Toyota,69,5834993,12
2007,780,Hungary,15,22,Takuma Sato,Super Aguri-Honda,69,5835085,19
2007,780,Hungary,16,19,Sebastian Vettel,STR-Ferrari,69,5835131,20
2007,780,Hungary,17,20,Adrian Sutil,Spyker-Ferrari,68,5876247,21
2007,780,Hungary,18,8,Rubens Barrichello,Honda,68,5896805,18
2007,781,Turkey,1,5,Felipe Massa,Ferrari,58,5202161,1
2007,781,Turkey,3,1,Fernando Alonso,McLaren-Mercedes,58,5228261,4
2007,781,Turkey,4,9,Nick Heidfeld,BMW,58,5241761,6
2007,781,Turkey,5,2,Lewis Hamilton,McLaren-Mercedes,58,5247161,2
2007,781,Turkey,6,4,Heikki Kovalainen,Renault,58,5248261,7
2007,781,Turkey,7,16,Nico Rosberg,Williams-Toyota,58,5257861,8
2007,781,Turkey,8,10,Robert Kubica,BMW,58,5258861,5
2007,781,Turkey,9,3,Giancarlo Fisichella,Renault,58,5261561,10
2007,781,Turkey,10,14,David Coulthard,Red Bull-Renault,58,5273161,13
2007,781,Turkey,11,17,Alexander Wurz,Williams-Toyota,58,5281761,14
2007,781,Turkey,12,11,Ralf Schumacher,Toyota,57,5286807,16
2007,781,Turkey,13,7,Jenson Button,Honda,57,5289330,21
2007,781,Turkey,14,23,Anthony Davidson,Super Aguri-Honda,57,5290592,11
2007,781,Turkey,15,18,Vitantonio Liuzzi,STR-Ferrari,57,5291223,15
2007,781,Turkey,16,12,Jarno Trulli,Toyota,57,5291538,9
2007,781,Turkey,17,8,Rubens Barrichello,Honda,57,5291696,22
2007,781,Turkey,18,22,Takuma Sato,Super Aguri-Honda,57,5291775,17
2007,781,Turkey,19,19,Sebastian Vettel,STR-Ferrari,57,5291814,18
2007,781,Turkey,20,21,Sakon Yamamoto,Spyker-Ferrari,56,5336680,20
2007,782,Italy,1,1,Fernando Alonso,McLaren-Mercedes,53,4717806,1
2007,782,Italy,2,2,Lewis Hamilton,McLaren-Mercedes,53,4723806,2
2007,782,Italy,4,9,Nick Heidfeld,BMW,53,4774306,4
2007,782,Italy,5,10,Robert Kubica,BMW,53,4778306,6
2007,782,Italy,6,16,Nico Rosberg,Williams-Toyota,53,4783606,8
2007,782,Italy,7,4,Heikki Kovalainen,Renault,53,4784506,7
2007,782,Italy,8,7,Jenson Button,Honda,53,4789906,10
2007,782,Italy,9,15,Mark Webber,Red Bull-Renault,53,4793606,11
2007,782,Italy,10,8,Rubens Barrichello,Honda,53,4794706,12
2007,782,Italy,11,12,Jarno Trulli,Toyota,53,4795506,9
2007,782,Italy,12,3,Giancarlo Fisichella,Renault,52,4801164,15
2007,782,Italy,13,17,Alexander Wurz,Williams-Toyota,52,4803993,13
2007,782,Italy,14,23,Anthony Davidson,Super Aguri-Honda,52,4805407,14
2007,782,Italy,15,11,Ralf Schumacher,Toyota,52,4806114,18
2007,782,Italy,16,22,Takuma Sato,Super Aguri-Honda,52,4806468,17
2007,782,Italy,17,18,Vitantonio Liuzzi,STR-Ferrari,52,4806645,19
2007,782,Italy,18,19,Sebastian Vettel,STR-Ferrari,52,4806733,16
2007,782,Italy,19,20,Adrian Sutil,Spyker-Ferrari,52,4806777,21
2007,782,Italy,20,21,Sakon Yamamoto,Spyker-Ferrari,52,4806799,22
2007,784,Japan,1,2,Lewis Hamilton,McLaren-Mercedes,67,7234579,1
2007,784,Japan,2,4,Heikki Kovalainen,Renault,67,7242879,11
2007,784,Japan,4,14,David Coulthard,Red Bull-Renault,67,7254779,12
